open,1729204869320
open,1729204869337
open,1729204869353
pour,1729204869370
pour,1729204869387
open,1729204869756
open,1729204869772
pour,1729204869792
open,1729204869808
open,1729204869823
open,1729204869842
open,1729204869858
pour,1729204869875
open,1729204869891
pour,1729204869908
open,1729204869924
open,1729204869940
pour,1729204869961
pour,1729204869979
pour,1729204869995
open,1729204870006
open,1729204870023
open,1729204870040
pour,1729204870061
pour,1729204870076
pour,1729204870092
pour,1729204870108
pour,1729204870125
open,1729204870140
pour,1729204870159
open,1729204870172
pour,1729204870188
pour,1729204870205
open,1729204870222
open,1729204870238
open,1729204870255
open,1729204870271
open,1729204870288
open,1729204870305
pour,1729204870321
pour,1729204870338
pour,1729204870353
open,1729204870589
pour,1729204870615
pour,1729204870626
open,1729204870638
open,1729204870654
open,1729204870671
open,1729204870685
open,1729204870705
open,1729204870725
open,1729204870741
open,1729204870757
open,1729204870775
open,1729204870791
pour,1729204870814
pour,1729204870832
pour,1729204870847
pour,1729204870863
pour,1729204870879
open,1729204870892
open,1729204870906
open,1729204870923
pour,1729204870941
open,1729204870954
open,1729204870970
open,1729204870987
pour,1729204871004
pour,1729204871018
pour,1729204871104
pour,1729204871121
open,1729204871175
open,1729204871187
open,1729204871205
open,1729204871221
open,1729204871238
open,1729204871254
open,1729204871271
open,1729204871287
pour,1729204871357
open,1729204871369
open,1729204871389
open,1729204871405
open,1729204871420
open,1729204871471
open,1729204871486
open,1729204871505
open,1729204871520
open,1729204871538
open,1729204871552
open,1729204871573
open,1729204871592
open,1729204871608
open,1729204871622
open,1729204871636
open,1729204871655
open,1729204871671
open,1729204871686
open,1729204871706
open,1729204871725
open,1729204871743
open,1729204871758
pour,1729204871773
open,1729204871788
open,1729204871805
open,1729204871820
open,1729204871837
open,1729204871854
pour,1729204872422
pour,1729204872438
open,1729204872689
open,1729204872705
open,1729204872720
open,1729204872739
open,1729204872755
pour,1729204872770
open,1729204872791
open,1729204872806
open,1729204872824
open,1729204872841
open,1729204872858
open,1729204872877
open,1729204872895
open,1729204872908
open,1729204872925
open,1729204872945
open,1729204872960
pour,1729204872979
open,1729204872992
open,1729204873009
open,1729204873024
open,1729204873041
pour,1729204873057
pour,1729204873073
pour,1729204873090
pour,1729204873103
pour,1729204873120
pour,1729204873137
pour,1729204873154
pour,1729204873170
open,1729204873190
pour,1729204873206
open,1729204873239
open,1729204873255
pour,1729204873272
pour,1729204873338
pour,1729204873354
pour,1729204873388
pour,1729204873421
open,1729204873437
pour,1729204873455
pour,1729204873470
open,1729204873503
open,1729204873521
open,1729204873539
open,1729204873572
open,1729204873588
pour,1729204873614
pour,1729204873635
open,1729204873647
open,1729204873663
open,1729204873678
pour,1729204873700
pour,1729204873717
pour,1729204873732
pour,1729204873750
pour,1729204873767
pour,1729204873783
pour,1729204873800
pour,1729204873812
pour,1729204873830
open,1729204873843
open,1729204873860
open,1729204873874
pour,1729204873891
pour,1729204873908
pour,1729204873925
open,1729204873940
open,1729204873957
open,1729204873976
open,1729204873993
open,1729204874006
pour,1729204874559
pour,1729204874573
pour,1729204874610
pour,1729204874624
open,1729204874658
open,1729204874675
open,1729204874691
open,1729204874709
open,1729204874726
open,1729204874741
open,1729204874759
open,1729204874778
pour,1729204874798
pour,1729204874812
pour,1729204874829
pour,1729204874847
open,1729204874861
pour,1729204874887
pour,1729204874898
pour,1729204874915
open,1729204874930
pour,1729204874946
pour,1729204874963
pour,1729204874979
open,1729204874994
open,1729204875009
open,1729204875027
pour,1729204875043
pour,1729204875059
pour,1729204875076
open,1729204875093
pour,1729204875109
pour,1729204875126
pour,1729204875142
pour,1729204875158
pour,1729204875175
pour,1729204875192
pour,1729204875460
pour,1729204875475
open,1729204875558
open,1729204875577
pour,1729204875593
pour,1729204875610
pour,1729204875626
pour,1729204875658
pour,1729204875677
open,1729204875688
open,1729204875705
pour,1729204875724
pour,1729204875743
pour,1729204875755
pour,1729204875773
pour,1729204875790
pour,1729204875806
pour,1729204875822
pour,1729204875838
pour,1729204875855
pour,1729204875868
open,1729204875884
open,1729204875899
pour,1729204875915
pour,1729204875931
pour,1729204876049
open,1729204876332
open,1729204876348
open,1729204876363
open,1729204876381
open,1729204876401
open,1729204876416
open,1729204876435
open,1729204876450
open,1729204876467
open,1729204876486
pour,1729204876505
pour,1729204876520
pour,1729204876538
pour,1729204876554
pour,1729204876570
pour,1729204876594
pour,1729204876609
open,1729204876621
pour,1729204876639
pour,1729204876655
open,1729204876670
open,1729204876687
pour,1729204876703
open,1729204876717
open,1729204876735
open,1729204876751
open,1729204876767
open,1729204876785
pour,1729204876801
pour,1729204876816
pour,1729204877168
open,1729204877251
open,1729204877268
open,1729204877285
open,1729204877306
open,1729204877319
pour,1729204877348
pour,1729204877359
pour,1729204877375
pour,1729204877400
pour,1729204877415
pour,1729204877431
pour,1729204877450
pour,1729204877465
pour,1729204877481
pour,1729204877495
pour,1729204877513
open,1729204877522
open,1729204877540
open,1729204877556
pour,1729204877571
open,1729204877586
open,1729204877605
open,1729204882054
open,1729204882069
open,1729204882088
open,1729204882104
open,1729204882121
open,1729204882140
open,1729204882156
open,1729204882170
open,1729204882188
open,1729204882205
pour,1729204882255
pour,1729204882272
open,1729204882288
open,1729204882305
open,1729204882321
open,1729204882338
open,1729204882354
open,1729204882371
open,1729204882387
open,1729204883621
open,1729204883956
open,1729204884120
open,1729204884138
open,1729204884286
open,1729204884305
open,1729204884321
open,1729204893905
open,1729204893940
open,1729204894138
open,1729204894155
open,1729204894172
open,1729204894189
open,1729204894206
open,1729204894221
open,1729204894239
open,1729204894255
open,1729204894272
open,1729204894288
open,1729204894302
open,1729204894321
open,1729204894338
open,1729204894354
pour,1729204894374
pour,1729204894392
pour,1729204894410
open,1729204894425
open,1729204894439
open,1729204894457
open,1729204894471
pour,1729204894495
open,1729204894508
open,1729204894520
open,1729204894540
open,1729204894555
open,1729204894574
open,1729204894587
open,1729204894608
open,1729204894622
open,1729204894642
open,1729204894657
pour,1729204894672
pour,1729204894690
open,1729204894706
open,1729204894721
open,1729204894738
open,1729204894754
open,1729204894771
open,1729204894788
open,1729204894805
open,1729204894822
open,1729204894838
open,1729204894856
pour,1729204894872
pour,1729204894888
open,1729204894905
open,1729204894921
open,1729204894936
open,1729204894954
open,1729204894973
open,1729204894987
open,1729204895005
open,1729204895022
open,1729204895039
pour,1729204895059
pour,1729204895073
pour,1729204895091
pour,1729204895106
pour,1729204895122
pour,1729204895139
pour,1729204895158
pour,1729204895170
open,1729204895188
open,1729204895253
open,1729204895273
open,1729204895286
pour,1729204895307
pour,1729204895322
open,1729204895339
open,1729204895354
open,1729204895373
pour,1729204895388
pour,1729204895406
open,1729204895419
open,1729204895439
open,1729204895455
open,1729204895473
open,1729204895488
open,1729204895506
open,1729204895523
open,1729204895536
open,1729204895555
open,1729204895571
pour,1729204895591
open,1729204895606
open,1729204895622
open,1729204895638
open,1729204895657
open,1729204895670
open,1729204895689
open,1729204895704
pour,1729204895722
pour,1729204895737
open,1729204895757
open,1729204895790
open,1729204895804
open,1729204895887
open,1729204895955
pour,1729204896005
pour,1729204896022
open,1729204896155
open,1729204896169
open,1729204896188
open,1729204896204
open,1729204896221
open,1729204896238
pour,1729204896255
open,1729204896271
open,1729204896288
open,1729204897571
open,1729204897588
open,1729204897705
open,1729204897721
open,1729204897755
open,1729204897771
open,1729204897788
open,1729204897805
open,1729204897822
open,1729204897839
open,1729204897855
open,1729204897872
open,1729204897886
open,1729204897903
open,1729204901023
open,1729204901036
open,1729204901167
open,1729204901186
open,1729204901202
open,1729204901219
open,1729204901236
open,1729204901303
pour,1729204902171
open,1729204902386
open,1729204902401
open,1729204903186
open,1729204903519
open,1729204903537
open,1729204903623
open,1729204903634
open,1729204904085
open,1729204904104
open,1729204904121
open,1729204904139
open,1729204904152
open,1729204904237
open,1729204904254
open,1729204904271
open,1729204904637
open,1729204904654
open,1729204904672
open,1729204905255
open,1729204905270
open,1729204905287
open,1729204905355
open,1729204905404
open,1729204905420
open,1729204905474
open,1729204905486
open,1729204905507
open,1729204905521
open,1729204905537
open,1729204905554
open,1729204905571
open,1729204905588
open,1729204905604
open,1729204905621
pour,1729204905648
pour,1729204905661
pour,1729204905676
pour,1729204905692
pour,1729204905706
pour,1729204905724
open,1729204905735
open,1729204905754
open,1729204905770
open,1729204905821
open,1729204905838
open,1729204905854
open,1729204905872
open,1729204905888
open,1729204905906
open,1729204905921
open,1729204905938
open,1729204905955
open,1729204905971
open,1729204905988
open,1729204906003
open,1729204906021
open,1729204906038
open,1729204906054
open,1729204906070
open,1729204906087
open,1729204906104
open,1729204906120
open,1729204906137
open,1729204906154
open,1729204906170
open,1729204906187
open,1729204906203
open,1729204906221
pour,1729204906403
pour,1729204906420
open,1729204906437
open,1729204906454
open,1729204906470
open,1729204906504
open,1729204906520
open,1729204906535
open,1729204906555
open,1729204906806
open,1729204906821
open,1729204906839
open,1729204906853
open,1729204906904
open,1729204906920
open,1729204906937
open,1729204906954
open,1729204906987
open,1729204907003
open,1729204907020
open,1729204907037
open,1729204907053
open,1729204907356
open,1729204907369
open,1729204907388
open,1729204907463
open,1729204907476
open,1729204907490
open,1729204907506
open,1729204907518
open,1729204907538
pour,1729204908020
pour,1729204908039
open,1729204908137
pour,1729204908158
pour,1729204908173
open,1729204908185
open,1729204908205
open,1729204908304
open,1729204908319
open,1729204908454
open,1729204908471
pour,1729204908488
open,1729204908504
open,1729204908521
open,1729204908537
open,1729204908570
open,1729204908588
open,1729204908688
open,1729204908706
open,1729204908720
open,1729204908739
open,1729204908756
open,1729204908774
open,1729204908786
open,1729204908807
open,1729204908821
open,1729204908841
pour,1729204908854
pour,1729204908873
pour,1729204908888
open,1729204908911
open,1729204908925
open,1729204908935
open,1729204908956
open,1729204908970
open,1729204908990
pour,1729204909004
pour,1729204909023
open,1729204909039
open,1729204909054
open,1729204909072
open,1729204909088
open,1729204909105
open,1729204909124
open,1729204909138
open,1729204909171
open,1729204909173
open,1729204909193
open,1729204909326
open,1729204909343
open,1729204909363
open,1729204909379
open,1729204909394
open,1729204909411
open,1729204909430
open,1729204909446
open,1729204909466
open,1729204909481
open,1729204909497
open,1729204909508
open,1729204909525
open,1729204909563
open,1729204909579
open,1729204909594
open,1729204909609
open,1729204909625
open,1729204909664
open,1729204909679
open,1729204909695
open,1729204909708
open,1729204909725
open,1729204909742
open,1729204909767
open,1729204909780
open,1729204909794
open,1729204909811
open,1729204909842
open,1729204909868
open,1729204909881
open,1729204909897
open,1729204909911
open,1729204909927
open,1729204909981
open,1729204909997
open,1729204910013
open,1729204910032
open,1729204910045
open,1729204910062
open,1729204910075
open,1729204910091
open,1729204910108
open,1729204910125
open,1729204910141
open,1729204910158
open,1729204910175
open,1729204910252
open,1729204910259
open,1729204910276
open,1729204910292
open,1729204910332
open,1729204910347
open,1729204910363
open,1729204910388
open,1729204910392
open,1729204910410
open,1729204910428
open,1729204910445
open,1729204910460
open,1729204910474
open,1729204910491
open,1729204910508
open,1729204910525
open,1729204910547
open,1729204910564
open,1729204910577
open,1729204910595
open,1729204910608
open,1729204910626
open,1729204910643
open,1729204910669
open,1729204910677
open,1729204910695
open,1729204910749
open,1729204910765
open,1729204910781
open,1729204910792
open,1729204910809
open,1729204911863
open,1729204911897
open,1729204911916
open,1729204911931
open,1729204911996
pour,1729204912015
pour,1729204912033
pour,1729204912047
open,1729204912216
open,1729204912231
open,1729204912247
open,1729204912267
open,1729204912315
open,1729204912333
open,1729204912350
open,1729204912365
open,1729204912382
open,1729204912399
open,1729204912416
open,1729204912433
open,1729204912452
open,1729204912467
open,1729204912485
open,1729204912502
open,1729204912516
open,1729204912534
open,1729204912551
open,1729204912568
open,1729204912583
open,1729204912600
open,1729204912616
open,1729204912633
open,1729204912649
open,1729204912666
open,1729204912682
open,1729204912699
open,1729204912715
open,1729204912730
open,1729204912750
open,1729204912765
open,1729204912783
open,1729204912799
open,1729204912816
open,1729204912833
open,1729204912849
open,1729204912865
open,1729204912881
open,1729204912898
open,1729204912948
open,1729204912966
open,1729204912985
open,1729204912999
open,1729204913015
open,1729204913035
open,1729204913050
open,1729204913065
open,1729204913086
open,1729204913101
open,1729204913115
open,1729204913166
open,1729204913182
open,1729204913198
open,1729204913216
open,1729204913234
pour,1729204913248
open,1729204913269
open,1729204913283
open,1729204913300
open,1729204913316
open,1729204913336
open,1729204913351
open,1729204913367
open,1729204913382
open,1729204913400
open,1729204913415
open,1729204913430
open,1729204913450
open,1729204913600
open,1729204913616
open,1729204913633
pour,1729204913648
pour,1729204913666
pour,1729204913716
open,1729204913785
pour,1729204913934
open,1729204914068
open,1729204914083
open,1729204914451
open,1729204914464
open,1729204914483
open,1729204914865
open,1729204914880
open,1729204914899
open,1729204914915
open,1729204914958
open,1729204914966
open,1729204914985
open,1729204914996
open,1729204915014
open,1729204915029
open,1729204915063
open,1729204915079
open,1729204915094
open,1729204915114
open,1729204915129
open,1729204915147
open,1729204915696
open,1729204915779
open,1729204915797
open,1729204915831
open,1729204915877
open,1729204915896
open,1729204915929
open,1729204915946
open,1729204915980
pour,1729204915999
open,1729204916046
open,1729204916063
open,1729204916079
open,1729204916129
open,1729204916180
open,1729204916196
open,1729204916213
open,1729204916229
open,1729204916247
pour,1729204916263
open,1729204916283
open,1729204916299
pour,1729204916313
open,1729204916330
open,1729204916347
open,1729204916361
open,1729204916377
open,1729204916397
open,1729204916413
open,1729204916428
open,1729204916444
open,1729204916481
open,1729204916495
open,1729204916514
open,1729204916528
open,1729204916547
open,1729204916562
open,1729204916578
open,1729204916597
open,1729204916614
pour,1729204916629
pour,1729204916647
open,1729204916665
open,1729204916680
open,1729204916699
open,1729204916715
open,1729204916733
open,1729204916746
open,1729204916764
open,1729204916780
open,1729204916797
open,1729204916813
open,1729204916830
open,1729204916846
open,1729204916864
open,1729204916878
open,1729204916897
open,1729204916913
open,1729204916930
open,1729204916947
open,1729204916966
open,1729204916981
pour,1729204916997
pour,1729204917014
open,1729204917029
open,1729204917047
open,1729204917062
open,1729204917147
open,1729204917163
open,1729204917217
open,1729204917232
open,1729204917248
open,1729204917270
pour,1729204917285
open,1729204917294
open,1729204917312
open,1729204917447
open,1729204917462
open,1729204917480
open,1729204917496
open,1729204917514
open,1729204917530
open,1729204917546
open,1729204917647
open,1729204917697
open,1729204917712
open,1729204917747
open,1729204917764
open,1729204917781
open,1729204917798
open,1729204917813
open,1729204917830
open,1729204917844
open,1729204917865
open,1729204917880
open,1729204917895
open,1729204917979
open,1729204917997
open,1729204918364
open,1729204918412
open,1729204918430
open,1729204918445
open,1729204918464
open,1729204918512
open,1729204918963
open,1729204918981
open,1729204919014
open,1729204919028
open,1729204919047
open,1729204919064
open,1729204919079
open,1729204919098
open,1729204919111
open,1729204919132
open,1729204919146
open,1729204919163
open,1729204919178
open,1729204919196
open,1729204919213
open,1729204919295
open,1729204919314
open,1729204919330
open,1729204919347
open,1729204919362
open,1729204919379
open,1729204919397
open,1729204919413
open,1729204919430
open,1729204919444
open,1729204919466
pour,1729204919483
open,1729204919501
open,1729204919517
open,1729204919531
open,1729204919547
open,1729204919564
open,1729204919580
open,1729204919597
open,1729204919613
open,1729204919628
open,1729204919646
pour,1729204919664
open,1729204919679
open,1729204919699
open,1729204919714
open,1729204919733
open,1729204919749
open,1729204919763
open,1729204919780
open,1729204919798
open,1729204919813
pour,1729204919831
open,1729204919847
open,1729204919864
open,1729204919881
open,1729204919900
open,1729204919912
open,1729204919930
pour,1729204919947
pour,1729204919963
open,1729204919980
open,1729204919995
open,1729204920014
open,1729204920031
open,1729204920047
pour,1729204920064
pour,1729204920080
pour,1729204920097
pour,1729204920112
open,1729204920347
open,1729204920362
open,1729204920546
open,1729204920631
open,1729204920645
open,1729204920665
pour,1729204920681
pour,1729204920698
open,1729204920713
pour,1729204920747
pour,1729204920764
pour,1729204920780
open,1729204920797
open,1729204920812
open,1729204920845
open,1729204920864
pour,1729204920878
pour,1729204920984
open,1729204920998
open,1729204921013
pour,1729204921033
pour,1729204921050
open,1729204921064
open,1729204921079
pour,1729204921100
open,1729204921112
open,1729204921130
open,1729204921698
open,1729204921713
open,1729204921728
open,1729204921746
open,1729204922013
open,1729204922030
open,1729204922046
open,1729204922061
open,1729204922347
open,1729204922361
open,1729204922529
open,1729204922578
open,1729204922596
open,1729204922614
open,1729204922662
open,1729204922681
open,1729204922796
open,1729204922812
open,1729204922829
open,1729204922846
open,1729204922863
open,1729204922880
open,1729204922897
pour,1729204922914
pour,1729204922931
pour,1729204922948
open,1729204922963
open,1729204922980
pour,1729204922996
open,1729204923011
open,1729204923029
open,1729204923046
pour,1729204923080
open,1729204923096
open,1729204923113
open,1729204923129
open,1729204923146
pour,1729204923346
pour,1729204923363
open,1729204923379
open,1729204923396
open,1729204923413
open,1729204923428
open,1729204923445
open,1729204923479
open,1729204923496
open,1729204923512
open,1729204923529
open,1729204923644
open,1729204923663
open,1729204923963
open,1729204923980
open,1729204923997
open,1729204924949
open,1729204924964
open,1729204924977
open,1729204924986
open,1729204925003
open,1729204925021
open,1729204925034
open,1729204925070
open,1729204925087
open,1729204925155
open,1729204925171
open,1729204925254
open,1729204925489
open,1729204925502
open,1729204925806
open,1729204925821
open,1729204925836
open,1729204925854
open,1729204925871
open,1729204925888
open,1729204925904
open,1729204926088
open,1729204926104
open,1729204926222
open,1729204926239
open,1729204926254
open,1729204926269
open,1729204926455
open,1729204926472
pour,1729204926502
pour,1729204926514
open,1729204926524
open,1729204926541
open,1729204926557
open,1729204926624
open,1729204926641
open,1729204926742
open,1729204926757
open,1729204926774
open,1729204926789
open,1729204926808
open,1729204926858
open,1729204926872
open,1729204926892
open,1729204926908
open,1729204926992
open,1729204927008
open,1729204927024
open,1729204927041
open,1729204927124
open,1729204927141
open,1729204927207
open,1729204927224
open,1729204927340
open,1729204927425
open,1729204927440
open,1729204927457
open,1729204928075
pour,1729204928343
open,1729204928442
open,1729204928456
pour,1729204928543
pour,1729204928560
pour,1729204928576
pour,1729204928594
pour,1729204928609
pour,1729204928624
pour,1729204928651
pour,1729204928663
pour,1729204928679
pour,1729204928696
open,1729204928706
open,1729204928724
open,1729204928806
pour,1729204933941
pour,1729204933960
pour,1729204933976
pour,1729204933993
pour,1729204934010
pour,1729204934024
pour,1729204934041
pour,1729204934060
pour,1729204934076
pour,1729204934093
pour,1729204934109
pour,1729204934125
open,1729204934175
open,1729204934191
open,1729204934208
open,1729204934909
open,1729204934925
open,1729204934991
open,1729204935013
open,1729204935034
open,1729204935041
open,1729204935060
open,1729204935076
open,1729204935093
open,1729204935109
open,1729204935126
open,1729204935144
open,1729204935162
open,1729204935178
open,1729204935195
open,1729204935209
pour,1729204935230
open,1729204935247
open,1729204935265
open,1729204935281
pour,1729204935302
pour,1729204935316
pour,1729204935327
pour,1729204935345
pour,1729204935362
pour,1729204935377
open,1729204935393
open,1729204935410
open,1729204935425
open,1729204935441
pour,1729204935459
pour,1729204935475
pour,1729204935491
pour,1729204935508
pour,1729204935761
pour,1729204935776
open,1729204935802
pour,1729204935818
open,1729204935829
pour,1729204935849
pour,1729204935866
pour,1729204935884
pour,1729204935897
pour,1729204935912
pour,1729204935929
pour,1729204935948
pour,1729204935966
pour,1729204935985
pour,1729204936002
pour,1729204936018
pour,1729204936027
open,1729204936044
open,1729204936059
open,1729204936074
open,1729204936093
open,1729204936109
open,1729204936124
open,1729204936140
open,1729204936158
open,1729204936174
open,1729204936259
open,1729204936410
open,1729204936426
open,1729204936442
open,1729204936542
open,1729204936589
open,1729204936642
open,1729204936858
pour,1729204936957
open,1729204937058
open,1729204937075
open,1729204937091
open,1729204937175
open,1729204937191
open,1729204937225
open,1729204937239
open,1729204937475
open,1729204937491
pour,1729204938099
open,1729204938118
open,1729204938134
open,1729204938155
open,1729204938167
pour,1729204938184
open,1729204938197
open,1729204938218
open,1729204938234
open,1729204938251
pour,1729204938268
open,1729204938282
open,1729204938299
pour,1729204938317
pour,1729204938335
pour,1729204938351
pour,1729204938373
pour,1729204938387
open,1729204938399
open,1729204938417
open,1729204938433
open,1729204938449
open,1729204938466
open,1729204938481
open,1729204938497
open,1729204938514
pour,1729204938530
pour,1729204938547
pour,1729204938563
pour,1729204938579
open,1729204938979
open,1729204938997
open,1729204939031
pour,1729204939050
pour,1729204939066
open,1729204939080
open,1729204939097
pour,1729204939116
pour,1729204939147
pour,1729204939163
pour,1729204939181
pour,1729204939194
pour,1729204939210
pour,1729204939229
pour,1729204939244
pour,1729204939260
open,1729204939270
open,1729204939289
open,1729204939303
open,1729204939321
open,1729204939337
open,1729204939355
open,1729204939371
open,1729204939388
pour,1729204939408
open,1729204939420
open,1729204939440
pour,1729204939451
pour,1729204939471
open,1729204939486
open,1729204939503
open,1729204939519
open,1729204939537
pour,1729204939551
open,1729204939569
open,1729204939621
open,1729204939639
open,1729204939686
open,1729204939703
open,1729204939721
open,1729204939736
open,1729204939752
open,1729204939771
open,1729204939787
open,1729204939809
open,1729204939823
open,1729204939836
open,1729204939853
open,1729204939870
pour,1729204939887
pour,1729204939904
pour,1729204939921
pour,1729204939937
pour,1729204939955
open,1729204939970
open,1729204939986
open,1729204940003
open,1729204940020
open,1729204940105
pour,1729204940121
pour,1729204940138
pour,1729204940154
pour,1729204940170
pour,1729204940270
pour,1729204940287
open,1729204940304
open,1729204940319
open,1729204940387
open,1729204940554
open,1729204940571
open,1729204940587
pour,1729204940637
pour,1729204940654
open,1729204940688
open,1729204940700
open,1729204940712
open,1729204940729
open,1729204940744
open,1729204940761
open,1729204940776
open,1729204940793
open,1729204941627
open,1729204941644
open,1729204941660
open,1729204941679
open,1729204941695
open,1729204941710
open,1729204941728
open,1729204941744
open,1729204941761
open,1729204941777
open,1729204941793
open,1729204941811
open,1729204941827
open,1729204941842
open,1729204941863
open,1729204941876
open,1729204941893
pour,1729204941929
pour,1729204941948
open,1729204941953
open,1729204941970
open,1729204941986
open,1729204942003
open,1729204942020
open,1729204942037
pour,1729204942054
pour,1729204942071
pour,1729204942088
open,1729204942439
open,1729204942453
open,1729204942471
open,1729204942502
open,1729204942519
open,1729204942538
open,1729204942619
open,1729204942637
open,1729204942654
open,1729204942670
open,1729204942685
open,1729204942703
open,1729204942786
open,1729204942802
pour,1729204942919
pour,1729204942937
pour,1729204942954
open,1729204942970
open,1729204942987
open,1729204943004
open,1729204943054
open,1729204943070
open,1729204943086
open,1729204943105
open,1729204943138
open,1729204943154
open,1729204943171
pour,1729204943188
pour,1729204943203
pour,1729204943222
open,1729204943236
open,1729204943255
open,1729204943271
open,1729204943287
pour,1729204943355
pour,1729204943371
open,1729204943603
open,1729204943613
open,1729204943626
open,1729204943641
open,1729204943659
open,1729204943674
open,1729204943691
open,1729204943741
open,1729204943758
pour,1729204943775
open,1729204944375
open,1729204944392
open,1729204944408
open,1729204944425
open,1729204944442
open,1729204944458
open,1729204944475
open,1729204944491
open,1729204944507
open,1729204944587
open,1729204944598
open,1729204944608
open,1729204944625
open,1729204944641
pour,1729204944693
open,1729204944701
open,1729204944719
pour,1729204944803
open,1729204944887
open,1729204944903
open,1729204944920
open,1729204944936
open,1729204945084
open,1729204945170
open,1729204945185
open,1729204945270
open,1729204945286
open,1729204945402
open,1729204945420
open,1729204945437
open,1729204945452
open,1729204945470
open,1729204945486
open,1729204945504
open,1729204945571
open,1729204945585
open,1729204945602
open,1729204945621
pour,1729204945637
pour,1729204945653
pour,1729204945669
pour,1729204945687
open,1729204945704
pour,1729204945802
pour,1729204945820
open,1729204945853
open,1729204945867
open,1729204945887
open,1729204945903
open,1729204945920
open,1729204945936
pour,1729204945954
pour,1729204945971
pour,1729204946003
open,1729204946221
open,1729204946236
pour,1729204946304
pour,1729204946320
open,1729204946338
open,1729204946356
open,1729204946373
open,1729204946388
open,1729204946411
open,1729204946424
open,1729204946439
pour,1729204946459
pour,1729204946474
pour,1729204946488
open,1729204946506
open,1729204946521
pour,1729204946539
open,1729204946554
pour,1729204946574
pour,1729204946588
open,1729204946608
pour,1729204946622
open,1729204946642
pour,1729204946666
pour,1729204946679
pour,1729204946696
open,1729204946709
open,1729204946726
open,1729204946738
open,1729204946757
open,1729204946772
open,1729204946789
pour,1729204946805
open,1729204946819
open,1729204946838
open,1729204947155
open,1729204947222
open,1729204947240
open,1729204947253
open,1729204947270
open,1729204947288
open,1729204947304
open,1729204947320
open,1729204947338
open,1729204947354
open,1729204947371
pour,1729204947402
pour,1729204947416
pour,1729204947430
pour,1729204947447
pour,1729204947465
pour,1729204947479
pour,1729204947496
open,1729204947509
open,1729204947528
open,1729204947544
open,1729204947557
pour,1729204947576
pour,1729204947595
open,1729204947605
open,1729204947625
open,1729204947638
open,1729204947657
open,1729204947672
open,1729204947691
open,1729204947705
pour,1729204947727
open,1729204947741
open,1729204947758
open,1729204949491
open,1729204949526
open,1729204949542
pour,1729204949561
pour,1729204949576
pour,1729204949594
open,1729204949607
pour,1729204949640
open,1729204949658
open,1729204949677
open,1729204949689
open,1729204949710
open,1729204949723
pour,1729204949741
pour,1729204949758
pour,1729204949775
pour,1729204949791
pour,1729204949809
open,1729204949829
open,1729204949843
pour,1729204949890
pour,1729204949907
pour,1729204949925
open,1729204950488
pour,1729204950505
open,1729204950518
open,1729204950533
pour,1729204950547
pour,1729204950564
pour,1729204950579
pour,1729204950595
open,1729204950615
open,1729204950631
pour,1729204950644
pour,1729204950663
pour,1729204950680
open,1729204950700
pour,1729204950720
